
@relation query

@attribute dataset_name {mushroom,nursery,adult,covertype,kropt}
@attribute alg_name {weka.AdaBoostM1,weka.ADTree,weka.AODE,weka.AttributeSelectedClassifier,weka.Bagging,weka.BayesNet,weka.ClassificationViaRegression,weka.ConjunctiveRule,weka.CVParameterSelection,weka.DecisionStump,weka.DecisionTable,weka.Decorate,weka.FilteredClassifier,weka.HyperPipes,weka.IB1,weka.IBk,weka.Id3,weka.J48,weka.JRip,weka.LBR,weka.LMT,weka.Logistic,weka.LogitBoost,weka.LWL,weka.MultiBoostAB,weka.MultiClassClassifier,weka.MultilayerPerceptron,weka.MultiScheme,weka.NaiveBayes,weka.NaiveBayesSimple,weka.NaiveBayesUpdateable,weka.NBTree,weka.NNge,weka.OneR,weka.OrdinalClassClassifier,weka.PART,weka.Prism,weka.RacedIncrementalLogitBoost,weka.RandomCommittee,weka.RandomForest,weka.RandomTree,weka.RBFNetwork,weka.REPTree,weka.Ridor,weka.SimpleLogistic,weka.SMO,weka.Stacking,weka.StackingC,weka.ThresholdSelector,weka.VFI,weka.Vote,weka.VotedPerceptron,weka.Winnow,weka.ZeroR}
@attribute build_CPU numeric
@attribute build_mem numeric
@attribute run_CPU numeric
@attribute run_mem numeric
@attribute pred_acc numeric

@data
nursery,weka.MultiClassClassifier,7.84,8.68066e+07,108,1.98144e+08,0.916358
nursery,weka.MultiClassClassifier,6.79,8.71837e+07,94,2.01592e+08,0.916358
nursery,weka.MultiClassClassifier,7.95,8.62061e+07,113,1.65864e+08,0.916358
nursery,weka.MultiScheme,0.31,167048,50,1.49092e+08,0.333333
nursery,weka.MultiScheme,0.32,168504,51,1.50932e+08,0.333333
nursery,weka.MultiScheme,0.38,151328,44,1.62988e+08,0.333333
nursery,weka.MultiScheme,0.34,170904,53,1.8672e+08,0.333333
nursery,weka.MultiScheme,0.36,154048,48,1.49944e+08,0.333333
nursery,weka.MultiScheme,0.36,154952,51,1.50164e+08,0.333333
nursery,weka.MultiScheme,0.36,172832,57,1.48304e+08,0.333333
nursery,weka.MultiScheme,0.35,158176,50,1.44264e+08,0.333333
nursery,weka.MultiScheme,0.43,173152,65,1.71732e+08,0.333333
nursery,weka.MultiScheme,0.43,169824,55,1.76664e+08,0.333333
nursery,weka.MultiScheme,0.33,152624,52,1.91792e+08,0.333333
nursery,weka.MultiScheme,0.38,159680,49,1.4896e+08,0.333333
nursery,weka.MultiScheme,0.3,164024,45,1.67504e+08,0.333333
nursery,weka.MultiScheme,0.32,171608,45,1.34884e+08,0.333333
nursery,weka.MultiScheme,0.32,168888,44,1.53776e+08,0.333333
nursery,weka.MultiScheme,0.35,155528,45,1.34764e+08,0.333333
nursery,weka.MultiScheme,0.36,156408,51,1.5026e+08,0.333333
nursery,weka.MultiScheme,0.37,173856,45,1.42044e+08,0.333333
nursery,weka.MultiScheme,0.3,168408,46,1.37444e+08,0.333333
nursery,weka.MultiScheme,0.3,168408,50,1.77804e+08,0.333333
nursery,weka.CVParameterSelection,0.13,75384,43,1.40476e+08,0.333333
nursery,weka.CVParameterSelection,0.12,45424,50,1.39972e+08,0.333333
nursery,weka.CVParameterSelection,0.14,49024,51,1.3274e+08,0.333333
nursery,weka.CVParameterSelection,0.14,76408,47,1.3286e+08,0.333333
nursery,weka.CVParameterSelection,0.13,49752,41,1.82848e+08,0.333333
nursery,weka.CVParameterSelection,0.13,68576,49,1.33516e+08,0.333333
nursery,weka.CVParameterSelection,0.14,75576,44,1.37948e+08,0.333333
nursery,weka.CVParameterSelection,0.13,51544,69,1.80716e+08,0.333333
nursery,weka.CVParameterSelection,0.15,76152,49,1.3322e+08,0.333333
nursery,weka.CVParameterSelection,0.15,75576,54,1.84172e+08,0.333333
nursery,weka.CVParameterSelection,0.14,75576,55,1.3952e+08,0.333333
nursery,weka.CVParameterSelection,0.15,76216,45,1.28784e+08,0.333333
nursery,weka.CVParameterSelection,0.13,54248,50,1.3504e+08,0.333333
nursery,weka.CVParameterSelection,0.15,58104,51,1.81416e+08,0.333333
nursery,weka.CVParameterSelection,0.15,75320,49,1.30316e+08,0.333333
nursery,weka.CVParameterSelection,0.13,75576,51,1.33268e+08,0.333333
nursery,weka.CVParameterSelection,0.13,75576,51,1.69152e+08,0.333333
nursery,weka.CVParameterSelection,0.14,75448,45,1.79256e+08,0.333333
nursery,weka.CVParameterSelection,0.14,75576,50,1.76776e+08,0.333333
nursery,weka.CVParameterSelection,0.14,75576,46,1.60788e+08,0.333333
nursery,weka.LogitBoost,1.93,3.89754e+07,59,1.57284e+08,0.903318
nursery,weka.LogitBoost,1.91,3.9417e+07,62,1.59512e+08,0.903318
nursery,weka.LogitBoost,2.5,3.80897e+07,61,1.46416e+08,0.903318
nursery,weka.LogitBoost,2.5,3.92994e+07,63,1.61008e+08,0.903318
nursery,weka.LogitBoost,1.54,3.80555e+07,45,1.66224e+08,0.903318
nursery,weka.LogitBoost,1.96,3.93377e+07,63,1.52116e+08,0.903318
nursery,weka.LogitBoost,1.98,4.20128e+07,71,1.64648e+08,0.903318
nursery,weka.LogitBoost,1.8,3.84578e+07,57,1.60528e+08,0.903318
nursery,weka.LogitBoost,1.97,3.91704e+07,57,1.4084e+08,0.903318
nursery,weka.LogitBoost,1.73,3.82024e+07,51,1.36308e+08,0.903318
nursery,weka.LogitBoost,1.9,3.82186e+07,69,1.64676e+08,0.903318
nursery,weka.LogitBoost,1.9,3.88768e+07,68,1.66572e+08,0.903318
nursery,weka.LogitBoost,1.78,4.08381e+07,63,1.65048e+08,0.903318
nursery,weka.LogitBoost,2.2,3.9253e+07,61,1.53648e+08,0.903318
nursery,weka.LogitBoost,1.77,3.90572e+07,62,1.57864e+08,0.903318
nursery,weka.LogitBoost,1.96,3.87099e+07,60,1.65904e+08,0.903318
nursery,weka.LogitBoost,1.86,3.82201e+07,57,1.6892e+08,0.903318
nursery,weka.LogitBoost,1.9,3.82912e+07,61,1.57808e+08,0.903318
nursery,weka.LogitBoost,1.61,3.91341e+07,56,1.67864e+08,0.903318
nursery,weka.LogitBoost,1.58,3.80734e+07,57,1.60932e+08,0.903318
nursery,weka.Bagging,3.19,3.77903e+07,74,2.13032e+08,0.974537
nursery,weka.Bagging,2.7,3.75e+07,82,1.92656e+08,0.974306
nursery,weka.Bagging,2.81,3.75716e+07,76,1.99968e+08,0.972685
nursery,weka.Bagging,3.21,3.77082e+07,71,1.68032e+08,0.974151
nursery,weka.Bagging,2.28,3.76652e+07,74,2.11396e+08,0.975154
nursery,weka.Bagging,3.2,3.7623e+07,69,2.11284e+08,0.976389
nursery,weka.Bagging,3.64,3.77202e+07,71,1.96408e+08,0.975
nursery,weka.Bagging,2.97,3.75306e+07,85,1.64556e+08,0.974923
nursery,weka.Bagging,2.58,3.74696e+07,81,1.9896e+08,0.972531
nursery,weka.Bagging,3.17,3.78499e+07,97,1.80496e+08,0.973611
nursery,weka.Bagging,3.1,3.68389e+07,92,1.9438e+08,0.974383
nursery,weka.Bagging,2.57,3.73059e+07,70,2.072e+08,0.972608
nursery,weka.Bagging,2.82,3.68303e+07,72,1.88136e+08,0.972762
nursery,weka.Bagging,2.3,3.76012e+07,68,1.6912e+08,0.972299
nursery,weka.Bagging,3.72,3.79345e+07,95,2.3284e+08,0.973843
nursery,weka.Bagging,3.1,3.75056e+07,65,1.86604e+08,0.973148
nursery,weka.Bagging,4.17,3.76802e+07,130,1.95664e+08,0.972377
nursery,weka.Bagging,3.44,3.78919e+07,77,2.1928e+08,0.972222
nursery,weka.Bagging,2.47,3.75314e+07,88,1.76892e+08,0.974846
nursery,weka.Bagging,3.1,3.74938e+07,76,1.71672e+08,0.973457
nursery,weka.RacedIncrementalLogitBoost,1.78,3.52352e+07,57,1.68036e+08,0.901312
nursery,weka.RacedIncrementalLogitBoost,1.66,3.54802e+07,80,1.49196e+08,0.904938
nursery,weka.RacedIncrementalLogitBoost,1.87,3.54237e+07,77,1.53584e+08,0.902701
nursery,weka.RacedIncrementalLogitBoost,1.91,3.54747e+07,72,1.42252e+08,0.901312
nursery,weka.RacedIncrementalLogitBoost,1.74,3.54479e+07,75,1.82476e+08,0.908719
nursery,weka.RacedIncrementalLogitBoost,1.63,3.52336e+07,69,1.51372e+08,0.899769
nursery,weka.RacedIncrementalLogitBoost,1.84,3.55082e+07,70,1.37776e+08,0.901157
nursery,weka.RacedIncrementalLogitBoost,1.87,3.54992e+07,61,1.61372e+08,0.897917
nursery,weka.RacedIncrementalLogitBoost,1.82,3.54699e+07,85,1.72276e+08,0.903086
nursery,weka.RacedIncrementalLogitBoost,1.67,3.52798e+07,57,1.34732e+08,0.897608
nursery,weka.RacedIncrementalLogitBoost,1.86,3.55157e+07,59,1.56284e+08,0.903781
nursery,weka.RacedIncrementalLogitBoost,1.65,3.54897e+07,64,1.845e+08,0.900154
nursery,weka.RacedIncrementalLogitBoost,1.65,3.54915e+07,61,1.67484e+08,0.906173
nursery,weka.RacedIncrementalLogitBoost,1.9,3.52554e+07,67,1.77488e+08,0.904784
nursery,weka.RacedIncrementalLogitBoost,1.76,3.55024e+07,61,1.89756e+08,0.896991
nursery,weka.RacedIncrementalLogitBoost,2.9,3.54454e+07,104,1.74964e+08,0.903395
nursery,weka.RacedIncrementalLogitBoost,1.89,3.54462e+07,58,1.65336e+08,0.905015
nursery,weka.RacedIncrementalLogitBoost,1.87,3.55235e+07,74,1.6434e+08,0.903009
nursery,weka.RacedIncrementalLogitBoost,1.82,3.54997e+07,59,1.48632e+08,0.897377
nursery,weka.RacedIncrementalLogitBoost,1.75,3.55078e+07,74,1.87348e+08,0.900926
nursery,weka.RandomForest,2.8,9.26425e+07,67,2.67988e+08,0.983333
nursery,weka.RandomForest,2.9,8.71844e+07,74,2.73312e+08,0.982793
nursery,weka.RandomForest,2.61,9.06509e+07,86,3.00232e+08,0.983025
nursery,weka.RandomForest,3.4,8.97418e+07,68,2.13584e+08,0.981713
nursery,weka.RandomForest,2.59,9.30037e+07,76,2.42152e+08,0.981867
nursery,weka.RandomForest,3.51,9.02201e+07,83,2.56828e+08,0.982793
nursery,weka.RandomForest,2.51,9.20059e+07,64,2.28544e+08,0.98125
nursery,weka.RandomForest,2.73,9.15386e+07,67,2.49752e+08,0.98341
nursery,weka.RandomForest,2.38,9.19592e+07,80,2.63384e+08,0.982948
nursery,weka.RandomForest,2.59,9.22898e+07,81,2.74716e+08,0.982176
nursery,weka.RandomForest,2.91,9.18307e+07,66,2.3812e+08,0.984105
nursery,weka.RandomForest,3.24,8.87829e+07,96,2.77328e+08,0.983025
nursery,weka.RandomForest,2.93,8.92612e+07,74,2.16496e+08,0.982948
nursery,weka.RandomForest,3.6,9.07507e+07,70,2.41512e+08,0.981636
nursery,weka.RandomForest,2.51,9.11767e+07,73,2.72348e+08,0.984028
nursery,weka.RandomForest,2.67,9.17322e+07,88,2.84872e+08,0.984105
nursery,weka.RandomForest,2.58,8.76426e+07,70,2.38804e+08,0.982639
nursery,weka.RandomForest,2.83,9.47472e+07,71,2.24184e+08,0.982948
nursery,weka.RandomForest,3.35,9.03414e+07,112,3.04888e+08,0.980864
nursery,weka.RandomForest,3.51,9.23499e+07,116,2.85592e+08,0.984105
nursery,weka.RandomForest,1.3,1.49428e+07,47,1.62908e+08,0.926852
nursery,weka.RandomForest,1.76,1.8014e+07,52,1.56948e+08,0.962886
nursery,weka.RandomForest,2.58,9.06025e+07,84,2.56876e+08,0.983642
nursery,weka.RandomForest,7.6,1.0883e+08,181,4.776e+08,0.990046
nursery,weka.RandomForest,12.12,1.55149e+08,213,8.32852e+08,0.991898
nursery,weka.RandomForest,1.22,1.48097e+07,57,1.47768e+08,0.933951
nursery,weka.RandomForest,1.74,1.47882e+07,89,1.85172e+08,0.927932
nursery,weka.RandomForest,1.36,1.49715e+07,57,1.8636e+08,0.928164
nursery,weka.RandomForest,1.47,1.4505e+07,69,1.8248e+08,0.92446
nursery,weka.RandomForest,1.89,1.4839e+07,73,1.59772e+08,0.937114
nursery,weka.RandomForest,1.7,1.46988e+07,62,2.18464e+08,0.938503
nursery,weka.RandomForest,1.48,1.47305e+07,56,1.4622e+08,0.92608
nursery,weka.RandomForest,1.68,1.49894e+07,74,1.56332e+08,0.929321
nursery,weka.RandomForest,1.2,1.51639e+07,54,1.4664e+08,0.927238
nursery,weka.RandomForest,1.53,1.46469e+07,71,1.72576e+08,0.935262
nursery,weka.RandomForest,1.46,1.5219e+07,49,1.405e+08,0.931713
nursery,weka.RandomForest,1.75,1.49516e+07,79,1.86972e+08,0.92338
nursery,weka.RandomForest,1.35,1.48328e+07,40,1.50976e+08,0.932253
nursery,weka.RandomForest,1.31,1.48333e+07,51,1.34524e+08,0.935571
nursery,weka.RandomForest,1.32,1.47888e+07,53,1.39608e+08,0.932639
nursery,weka.RandomForest,1.18,1.48193e+07,51,1.32768e+08,0.935185
nursery,weka.RandomForest,1.37,1.48134e+07,58,1.38412e+08,0.939198
nursery,weka.RandomForest,1.32,1.4521e+07,62,1.84864e+08,0.930556
nursery,weka.RandomForest,1.8,1.49584e+07,47,1.34692e+08,0.935417
nursery,weka.RandomForest,1.62,1.47967e+07,49,1.365e+08,0.931096
nursery,weka.RandomForest,1.65,1.79214e+07,56,1.88852e+08,0.966435
nursery,weka.RandomForest,1.98,1.74904e+07,61,1.67812e+08,0.966049
nursery,weka.RandomForest,1.81,1.97269e+07,56,1.61924e+08,0.968673
nursery,weka.RandomForest,1.79,2.30874e+07,49,1.68452e+08,0.963889
nursery,weka.RandomForest,1.72,1.59873e+07,55,1.70044e+08,0.962423
nursery,weka.RandomForest,2.5,1.59826e+07,53,2.16864e+08,0.967284
nursery,weka.RandomForest,1.95,1.99942e+07,64,1.69856e+08,0.96466
nursery,weka.RandomForest,1.99,1.6654e+07,58,1.73984e+08,0.964275
nursery,weka.RandomForest,1.62,1.62807e+07,60,1.51972e+08,0.96412
nursery,weka.RandomForest,1.56,2.51714e+07,60,1.67868e+08,0.965355
nursery,weka.RandomForest,1.63,2.61349e+07,59,1.60868e+08,0.965201
nursery,weka.RandomForest,1.8,1.93854e+07,53,1.65416e+08,0.963503
nursery,weka.RandomForest,1.88,1.72402e+07,56,1.58968e+08,0.967052
nursery,weka.RandomForest,2.41,1.61196e+07,57,1.56512e+08,0.965741
nursery,weka.RandomForest,1.86,2.38652e+07,65,1.85484e+08,0.968364
nursery,weka.RandomForest,1.99,1.76998e+07,78,1.6854e+08,0.968596
nursery,weka.RandomForest,2.2,2.09487e+07,85,2.08292e+08,0.966435
nursery,weka.RandomForest,1.86,1.68206e+07,73,1.54068e+08,0.967284
nursery,weka.RandomForest,1.89,1.61405e+07,55,1.69e+08,0.965664
nursery,weka.RandomForest,1.86,1.59761e+07,60,1.37588e+08,0.965895
nursery,weka.RandomForest,2.74,9.33223e+07,71,2.38092e+08,0.983488
nursery,weka.RandomForest,3.14,9.31989e+07,85,2.75048e+08,0.982407
nursery,weka.RandomForest,3.3,9.04585e+07,88,2.90512e+08,0.984259
nursery,weka.RandomForest,3.2,9.23891e+07,78,2.30464e+08,0.98233
nursery,weka.RandomForest,3,8.88778e+07,93,3.04548e+08,0.983102
nursery,weka.RandomForest,2.98,9.04706e+07,73,2.27196e+08,0.982562
nursery,weka.RandomForest,3.28,9.17129e+07,76,2.41508e+08,0.982022
nursery,weka.RandomForest,3.3,9.47039e+07,81,2.63088e+08,0.982948
nursery,weka.RandomForest,3.88,8.87384e+07,126,2.93732e+08,0.983719
nursery,weka.RandomForest,2.58,9.2976e+07,69,2.20704e+08,0.982562
nursery,weka.RandomForest,2.88,9.27484e+07,80,2.6622e+08,0.984954
nursery,weka.RandomForest,2.95,9.07626e+07,76,2.7288e+08,0.983719
nursery,weka.RandomForest,3.2,9.07311e+07,83,2.30764e+08,0.982639
nursery,weka.RandomForest,3.21,9.18011e+07,64,2.39332e+08,0.982407
nursery,weka.RandomForest,2.82,9.29007e+07,72,2.55884e+08,0.984336
nursery,weka.RandomForest,2.78,9.44879e+07,81,2.712e+08,0.984722
nursery,weka.RandomForest,3.21,9.14322e+07,69,2.25572e+08,0.982639
nursery,weka.RandomForest,2.95,9.49647e+07,68,2.56768e+08,0.983873
nursery,weka.RandomForest,2.97,9.37452e+07,85,2.46036e+08,0.982253
nursery,weka.RandomForest,2.91,9.13372e+07,79,2.553e+08,0.98534
nursery,weka.RandomForest,6.64,1.07259e+08,153,4.35948e+08,0.990201
nursery,weka.RandomForest,6.76,1.1354e+08,143,3.9058e+08,0.988657
nursery,weka.RandomForest,4.67,1.10764e+08,96,4.55364e+08,0.989506
nursery,weka.RandomForest,5.7,1.07433e+08,110,3.69752e+08,0.989815
nursery,weka.RandomForest,5.43,1.07718e+08,107,3.9956e+08,0.989352
nursery,weka.RandomForest,6.16,1.08982e+08,113,4.16336e+08,0.990201
nursery,weka.RandomForest,5.52,1.11198e+08,120,4.31984e+08,0.988889
nursery,weka.RandomForest,5.63,1.08095e+08,112,3.8782e+08,0.989815
nursery,weka.RandomForest,6.7,1.11254e+08,104,4.05444e+08,0.988503
nursery,weka.RandomForest,5.96,1.0792e+08,114,4.24328e+08,0.989275
nursery,weka.RandomForest,5.58,1.08842e+08,115,4.4518e+08,0.991281
nursery,weka.RandomForest,6.7,1.07032e+08,130,3.85924e+08,0.990432
nursery,weka.RandomForest,6.24,1.08547e+08,133,4.21952e+08,0.989738
nursery,weka.RandomForest,5.93,1.11778e+08,118,4.37532e+08,0.98912
nursery,weka.RandomForest,5.76,1.09534e+08,119,4.3444e+08,0.989969
nursery,weka.RandomForest,5.58,1.09397e+08,122,4.2732e+08,0.991667
nursery,weka.RandomForest,6.85,1.1041e+08,134,4.27596e+08,0.989738
nursery,weka.RandomForest,5.97,1.09411e+08,115,3.56984e+08,0.989738
nursery,weka.RandomForest,5.59,1.09829e+08,111,3.75608e+08,0.988503
nursery,weka.RandomForest,5.52,1.0736e+08,108,3.99976e+08,0.989198
nursery,weka.RandomForest,13.74,1.59161e+08,262,9.54076e+08,0.991435
nursery,weka.RandomForest,14.8,1.55502e+08,268,9.02876e+08,0.991204
nursery,weka.RandomForest,14.33,1.57361e+08,254,9.47284e+08,0.991204
nursery,weka.RandomForest,13.15,1.57996e+08,250,9.41788e+08,0.991744
nursery,weka.RandomForest,14.82,1.59588e+08,266,8.83508e+08,0.992052
nursery,weka.RandomForest,15.65,1.57532e+08,321,9.3982e+08,0.99213
nursery,weka.RandomForest,15.6,1.58304e+08,341,9.36124e+08,0.991435
nursery,weka.RandomForest,21.39,1.59258e+08,407,9.31056e+08,0.991667
nursery,weka.RandomForest,14.14,1.57755e+08,246,9.50824e+08,0.992284
nursery,weka.RandomForest,14.72,1.58021e+08,270,9.37852e+08,0.990972
nursery,weka.RandomForest,15.7,1.60078e+08,254,9.36024e+08,0.992207
nursery,weka.RandomForest,13.8,1.58578e+08,242,9.11048e+08,0.991821
nursery,weka.RandomForest,15.12,1.55709e+08,277,9.40272e+08,0.991358
nursery,weka.RandomForest,13.92,1.60967e+08,286,9.4878e+08,0.991281
nursery,weka.RandomForest,15.96,1.56482e+08,307,9.55924e+08,0.992515
nursery,weka.RandomForest,13.44,1.55327e+08,260,9.05196e+08,0.991975
nursery,weka.RandomForest,12.31,1.56003e+08,245,9.53868e+08,0.991821
nursery,weka.RandomForest,13.35,1.59259e+08,235,9.1016e+08,0.991821
nursery,weka.RandomForest,13.86,1.56348e+08,254,9.00588e+08,0.990972
nursery,weka.RandomForest,18.2,1.57083e+08,339,8.11308e+08,0.992207
nursery,weka.RandomTree,1.1,1.45671e+07,74,1.92764e+08,0.779244
nursery,weka.RandomTree,1.11,1.44151e+07,61,2.13052e+08,0.762269
nursery,weka.RandomTree,1.23,1.40737e+07,59,1.50476e+08,0.767978
nursery,weka.RandomTree,1.14,1.40573e+07,73,1.69956e+08,0.747068
nursery,weka.RandomTree,1,1.39983e+07,62,1.53664e+08,0.765818
nursery,weka.RandomTree,1.7,1.38584e+07,59,1.6538e+08,0.740046
nursery,weka.RandomTree,1.1,1.44938e+07,63,1.89372e+08,0.763503
nursery,weka.RandomTree,1.11,1.46394e+07,86,1.64888e+08,0.755478
nursery,weka.RandomTree,1.12,1.45794e+07,63,1.4784e+08,0.791358
nursery,weka.RandomTree,1.31,1.39256e+07,51,2.04108e+08,0.772608
nursery,weka.RandomTree,1.9,1.44925e+07,52,1.75428e+08,0.76767
nursery,weka.RandomTree,1.33,1.4836e+07,66,1.77656e+08,0.780864
nursery,weka.RandomTree,1.6,1.42291e+07,57,1.5436e+08,0.75054
nursery,weka.RandomTree,1.27,1.48069e+07,81,1.54584e+08,0.760108
nursery,weka.RandomTree,1.32,1.45715e+07,86,1.62484e+08,0.758025
nursery,weka.RandomTree,1.17,1.45037e+07,72,1.83556e+08,0.766512
nursery,weka.RandomTree,0.88,1.44918e+07,56,1.70408e+08,0.746451
nursery,weka.RandomTree,1.15,1.47744e+07,90,1.68824e+08,0.77392
nursery,weka.RandomTree,1.24,1.46041e+07,59,1.46864e+08,0.795988
nursery,weka.RandomTree,1.27,1.40159e+07,64,1.637e+08,0.7875
nursery,weka.REPTree,1.19,6.44499e+06,58,1.73204e+08,0.961034
nursery,weka.REPTree,1.25,6.38247e+06,61,1.8076e+08,0.959491
nursery,weka.REPTree,1.25,6.5109e+06,56,1.5724e+08,0.962654
nursery,weka.REPTree,1.29,6.19099e+06,62,1.38784e+08,0.961883
nursery,weka.REPTree,1.33,6.19322e+06,61,1.532e+08,0.959799
nursery,weka.REPTree,1.35,6.40765e+06,55,1.45912e+08,0.959491
nursery,weka.REPTree,1.9,6.27949e+06,76,1.63512e+08,0.960417
nursery,weka.REPTree,1.45,6.14156e+06,52,1.90396e+08,0.958179
nursery,weka.REPTree,1.36,6.42996e+06,52,1.7458e+08,0.961806
nursery,weka.REPTree,1.2,6.10629e+06,49,1.78972e+08,0.961188
nursery,weka.REPTree,1.6,6.46798e+06,53,1.93124e+08,0.960648
nursery,weka.REPTree,1.1,6.3389e+06,65,1.63028e+08,0.957176
nursery,weka.REPTree,1.1,6.12106e+06,53,1.81256e+08,0.961574
nursery,weka.REPTree,1.3,6.28096e+06,51,1.45008e+08,0.958565
nursery,weka.REPTree,1.21,5.98056e+06,64,1.69716e+08,0.959722
nursery,weka.REPTree,1.37,6.09447e+06,50,1.83072e+08,0.960185
nursery,weka.REPTree,1.42,6.57319e+06,58,1.8298e+08,0.958488
nursery,weka.REPTree,1.21,6.38455e+06,94,2.09632e+08,0.958411
nursery,weka.REPTree,1.26,6.06338e+06,71,2.03252e+08,0.960339
nursery,weka.REPTree,1.38,6.20668e+06,49,1.93552e+08,0.958025
nursery,weka.JRip,62.39,2.69431e+08,959,8.58148e+08,0.970293
nursery,weka.JRip,113.53,3.97541e+08,1170,6.51272e+08,0.971065
nursery,weka.JRip,99.79,3.29017e+08,1087,8.07072e+08,0.96767
nursery,weka.JRip,59.99,2.78126e+08,1058,8.67096e+08,0.968827
nursery,weka.JRip,149.63,4.86047e+08,1132,7.26836e+08,0.967361
nursery,weka.JRip,96.78,3.18804e+08,1015,7.50288e+08,0.969059
nursery,weka.JRip,138.4,4.22153e+08,1163,6.94068e+08,0.969522
nursery,weka.JRip,119.14,4.36112e+08,1200,6.5092e+08,0.969213
nursery,weka.JRip,119.35,4.17912e+08,1193,7.06192e+08,0.970139
nursery,weka.JRip,112.76,3.76207e+08,1133,5.92176e+08,0.969059
nursery,weka.JRip,85.81,4.00983e+08,831,6.36856e+08,0.966667
nursery,weka.JRip,162.3,5.07869e+08,1186,7.38668e+08,0.969985
nursery,weka.JRip,98.23,3.28927e+08,1012,7.62152e+08,0.96929
nursery,weka.JRip,114.24,4.00619e+08,1237,8.69328e+08,0.969599
nursery,weka.JRip,136.42,4.40954e+08,1198,7.35576e+08,0.967747
nursery,weka.JRip,127.94,4.27911e+08,1049,7.30732e+08,0.965664
nursery,weka.JRip,143.59,4.46524e+08,1086,6.84564e+08,0.967438
nursery,weka.JRip,114.98,4.08642e+08,1303,6.82944e+08,0.96713
nursery,weka.JRip,137.21,4.28163e+08,1142,7.26604e+08,0.96875
nursery,weka.JRip,114.3,4.32748e+08,1044,7.43044e+08,0.96821
nursery,weka.AdaBoostM1,0.99,1.18054e+07,49,1.59796e+08,0.6625
nursery,weka.AdaBoostM1,0.91,1.1803e+07,48,1.30812e+08,0.6625
nursery,weka.AdaBoostM1,0.94,1.18038e+07,60,1.77556e+08,0.6625
nursery,weka.AdaBoostM1,0.86,1.18144e+07,54,1.99784e+08,0.6625
nursery,weka.AdaBoostM1,0.94,1.18089e+07,59,1.71684e+08,0.6625
nursery,weka.AdaBoostM1,0.87,1.17849e+07,72,1.5052e+08,0.6625
nursery,weka.AdaBoostM1,0.88,1.18148e+07,48,1.58508e+08,0.6625
nursery,weka.AdaBoostM1,0.89,1.18016e+07,57,1.40816e+08,0.6625
nursery,weka.AdaBoostM1,0.89,1.18088e+07,57,1.35296e+08,0.6625
nursery,weka.AdaBoostM1,1.1,1.17501e+07,71,1.78936e+08,0.6625
nursery,weka.AdaBoostM1,0.95,1.17975e+07,61,1.68928e+08,0.6625
nursery,weka.AdaBoostM1,0.94,1.18052e+07,46,1.31128e+08,0.6625
nursery,weka.AdaBoostM1,0.84,1.18071e+07,58,1.71648e+08,0.6625
nursery,weka.AdaBoostM1,1.7,1.17612e+07,66,1.51168e+08,0.6625
nursery,weka.AdaBoostM1,1.4,1.1761e+07,49,1.62996e+08,0.6625
nursery,weka.AdaBoostM1,1.12,1.17521e+07,47,1.3662e+08,0.6625
nursery,weka.AdaBoostM1,0.85,1.1794e+07,49,1.5254e+08,0.6625
nursery,weka.AdaBoostM1,1.1,1.18092e+07,50,1.62892e+08,0.6625
nursery,weka.AdaBoostM1,0.89,1.18107e+07,49,1.62108e+08,0.6625
nursery,weka.AdaBoostM1,1.6,1.18076e+07,79,1.60948e+08,0.6625
nursery,weka.RandomCommittee,2.58,9.71942e+07,725,4.37916e+08,0.95571
nursery,weka.RandomCommittee,3.22,9.35807e+07,863,4.36736e+08,0.960648
nursery,weka.RandomCommittee,2.71,9.52052e+07,682,4.52832e+08,0.957793
nursery,weka.RandomCommittee,2.8,9.16979e+07,671,4.2538e+08,0.96142
nursery,weka.RandomCommittee,2.58,9.50446e+07,628,4.4122e+08,0.95625
nursery,weka.RandomCommittee,2.86,9.71637e+07,1202,4.44408e+08,0.96088
nursery,weka.RandomCommittee,2.42,9.69585e+07,683,4.33532e+08,0.957639
nursery,weka.RandomCommittee,2.32,9.36531e+07,688,4.42892e+08,0.958333
nursery,weka.RandomCommittee,2.67,9.54916e+07,1288,6.6954e+08,0.953164
nursery,weka.RandomCommittee,2.73,9.26959e+07,888,3.74568e+08,0.958411
nursery,weka.RandomCommittee,2.58,9.38208e+07,527,4.15948e+08,0.959645
nursery,weka.RandomCommittee,2.13,9.50264e+07,650,4.25656e+08,0.956481
nursery,weka.RandomCommittee,2.49,9.09308e+07,652,3.47104e+08,0.959877
nursery,weka.RandomCommittee,2.31,9.29862e+07,508,4.17516e+08,0.956327
nursery,weka.RandomCommittee,2.55,9.51119e+07,816,4.1828e+08,0.95571
nursery,weka.RandomCommittee,2.49,9.33148e+07,498,4.19624e+08,0.957639
nursery,weka.RandomCommittee,2.43,9.6218e+07,856,4.73828e+08,0.957253
nursery,weka.RandomCommittee,3.3,9.24621e+07,597,4.3076e+08,0.958025
nursery,weka.RandomCommittee,2.28,9.4198e+07,545,4.41932e+08,0.957562
nursery,weka.RandomCommittee,2.3,9.4029e+07,681,4.39592e+08,0.955478
nursery,weka.J48,0.58,8.01114e+06,73,1.88004e+08,0.963194
nursery,weka.J48,0.43,355072,70,1.78748e+08,0.97284
nursery,weka.J48,0.3,218624,57,1.3788e+08,0.93071
