% Query:
% SELECT li.name as alg_name, d.name as dataset, e.eid as id, ev.evalue as accuracy
% FROM
% dataset d,
% data_property_value dp,
% experiment e,
% learner_application la,
% learner_implementation li,
% evaluation ev
% WHERE d.did = dp.did and dp.dpid = 9 and dp.value >= 5000 and
% d.did = e.did and la.laid = e.laid  and
% e.eid = ev.eid and ev.emiid = 6 and la.liid = li.liid and
% li.name = "weka.J48"

alg_name,dataset,id,accuracy
weka.J48,waveform-5000,289823,0.761
weka.J48,covertype,292697,0.81853
weka.J48,kropt,293726,0.439549
weka.J48,letter,255724,0.85875
weka.J48,mushroom,268172,1
weka.J48,nursery,268935,0.968673
weka.J48,optdigits,270697,0.894662
weka.J48,page-blocks,271760,0.966563
weka.J48,pendigits,273069,0.956696
weka.J48,letter,255810,0.85875
weka.J48,mushroom,267802,1
weka.J48,nursery,269073,0.983256
weka.J48,optdigits,270465,0.894662
weka.J48,page-blocks,271691,0.966563
weka.J48,pendigits,272965,0.956696
weka.J48,waveform-5000,290218,0.763
weka.J48,kropt,293872,0.585151
weka.J48,letter,256034,0.83245
weka.J48,nursery,268884,0.950309
weka.J48,optdigits,270199,0.885943
weka.J48,page-blocks,271862,0.971131
weka.J48,pendigits,273190,0.9506
weka.J48,waveform-5000,289964,0.7586
weka.J48,kropt,293690,0.653336
weka.J48,waveform-5000,289872,0.7562
weka.J48,waveform-5000,290078,0.762
weka.J48,adult,292190,0.852074
weka.J48,kropt,293814,0.444397
weka.J48,waveform-5000,289989,0.7602
weka.J48,kropt,293732,0.584403
weka.J48,satimage,294295,0.851322
weka.J48,waveform-5000,289914,0.7624
weka.J48,kropt,293899,0.661142
weka.J48,letter,256054,0.82135
weka.J48,mushroom,267546,0.997784
weka.J48,nursery,268939,0.959954
weka.J48,optdigits,270483,0.877402
weka.J48,page-blocks,271851,0.968573
weka.J48,pendigits,273452,0.945597
weka.J48,kropt,293753,0.736099
weka.J48,satimage,294184,0.856454
weka.J48,waveform-5000,289891,0.7586
weka.J48,kropt,293756,0.723339
weka.J48,waveform-5000,290225,0.7574
weka.J48,letter,255955,0.84545
weka.J48,mushroom,267593,0.999508
weka.J48,nursery,268875,0.973611
weka.J48,optdigits,270252,0.888256
weka.J48,page-blocks,272006,0.96839
weka.J48,pendigits,273430,0.953512
weka.J48,waveform-5000,289843,0.7632
weka.J48,kropt,293702,0.664671
weka.J48,kropt,293717,0.658611
weka.J48,letter,255775,0.81665
weka.J48,mushroom,267838,0.997046
weka.J48,nursery,268873,0.959105
weka.J48,optdigits,270190,0.875979
weka.J48,page-blocks,271592,0.967659
weka.J48,pendigits,272887,0.944596
weka.J48,waveform-5000,289919,0.759
weka.J48,kropt,293793,0.605753
weka.J48,covertype,292588,0.806473
weka.J48,kropt,294078,0.430746
weka.J48,letter,256048,0.81665
weka.J48,mushroom,267819,0.999877
weka.J48,nursery,269011,0.94483
weka.J48,page-blocks,271913,0.967659
weka.J48,pendigits,273055,0.944596
weka.J48,waveform-5000,289857,0.759
weka.J48,kropt,293797,0.440547
weka.J48,satimage,294183,0.857387
weka.J48,waveform-5000,290146,0.7558
weka.J48,kropt,294071,0.586185
weka.J48,waveform-5000,290138,0.759
weka.J48,letter,256188,0.8521
weka.J48,mushroom,267571,1
weka.J48,nursery,268993,0.961265
weka.J48,optdigits,270651,0.893061
weka.J48,page-blocks,271962,0.968756
weka.J48,pendigits,273139,0.955968
weka.J48,waveform-5000,289941,0.7642
weka.J48,kropt,293747,0.500749
weka.J48,satimage,294182,0.861742
weka.J48,waveform-5000,289845,0.7584
weka.J48,kropt,293779,0.631238
weka.J48,kropt,293801,0.699708
weka.J48,waveform-5000,290088,0.7634
weka.J48,kropt,293874,0.577381
weka.J48,waveform-5000,289834,0.7484
weka.J48,kropt,293892,0.736099
weka.J48,waveform-5000,289898,0.7572
weka.J48,satimage,294464,0.859876
weka.J48,waveform-5000,290214,0.7652
weka.J48,waveform-5000,290026,0.757
weka.J48,waveform-5000,289991,0.759
weka.J48,kropt,293783,0.440084
weka.J48,waveform-5000,290170,0.7632
weka.J48,waveform-5000,290158,0.7558
weka.J48,kropt,293974,0.521029
weka.J48,letter,255953,0.79195
weka.J48,mushroom,267563,0.995815
weka.J48,nursery,268930,0.954244
weka.J48,optdigits,270220,0.861032
weka.J48,page-blocks,271610,0.966015
weka.J48,pendigits,272856,0.936226
weka.J48,waveform-5000,289949,0.7562
weka.J48,kropt,293760,0.580375
weka.J48,waveform-5000,290254,0.7556
weka.J48,waveform-5000,290197,0.7594
weka.J48,kropt,293875,0.430746
weka.J48,kropt,293824,0.52798
weka.J48,waveform-5000,290165,0.7552
weka.J48,kropt,293948,0.589999
weka.J48,waveform-5000,289933,0.7544
weka.J48,letter,255902,0.80525
weka.J48,mushroom,267681,0.999754
weka.J48,nursery,268991,0.940741
weka.J48,optdigits,270256,0.864947
weka.J48,page-blocks,271832,0.968756
weka.J48,letter,256056,0.79785
weka.J48,mushroom,267747,0.995815
weka.J48,nursery,268911,0.955401
weka.J48,optdigits,270279,0.861922
weka.J48,page-blocks,271601,0.968938
weka.J48,pendigits,272914,0.937864
weka.J48,letter,255792,0.8262
weka.J48,mushroom,267671,0.998277
weka.J48,nursery,268917,0.96358
weka.J48,optdigits,270359,0.879715
weka.J48,page-blocks,271768,0.968208
weka.J48,pendigits,272960,0.947143
weka.J48,kropt,294068,0.58451
weka.J48,kropt,293755,0.444254
weka.J48,waveform-5000,290169,0.7558
weka.J48,kropt,294079,0.473232
weka.J48,letter,255749,0.84545
weka.J48,mushroom,267740,0.999508
weka.J48,nursery,269223,0.973611
weka.J48,optdigits,270470,0.888256
weka.J48,page-blocks,271947,0.96839
weka.J48,pendigits,273047,0.953512
weka.J48,letter,256107,0.8521
weka.J48,mushroom,267748,1
weka.J48,nursery,268949,0.979089
weka.J48,optdigits,270170,0.893061
weka.J48,page-blocks,271672,0.968756
weka.J48,pendigits,272870,0.955968
weka.J48,waveform-5000,289912,0.7642
weka.J48,kropt,293944,0.678892
weka.J48,kropt,294047,0.576098
weka.J48,kropt,293812,0.477937
weka.J48,letter,256120,0.80915
weka.J48,mushroom,267795,0.995815
weka.J48,nursery,268964,0.956019
weka.J48,optdigits,270188,0.869573
weka.J48,page-blocks,271607,0.968025
weka.J48,pendigits,272962,0.942231
weka.J48,waveform-5000,290188,0.762
weka.J48,kropt,293799,0.431459
weka.J48,waveform-5000,290234,0.7596
weka.J48,covertype,292720,0.811247
weka.J48,waveform-5000,289945,0.7662
weka.J48,kropt,293823,0.506879
weka.J48,waveform-5000,289985,0.7588
weka.J48,kropt,293942,0.594133
weka.J48,waveform-5000,289943,0.7636
weka.J48,kropt,293781,0.596094
weka.J48,adult,292307,0.835244
weka.J48,kropt,293873,0.515647
weka.J48,waveform-5000,289869,0.7592
weka.J48,kropt,293724,0.439692
weka.J48,waveform-5000,290045,0.7638
weka.J48,kropt,294002,0.438979
weka.J48,waveform-5000,290040,0.759
weka.J48,waveform-5000,290240,0.7612
weka.J48,kropt,293827,0.641503
weka.J48,kropt,293729,0.609567
weka.J48,waveform-5000,290009,0.7538
weka.J48,letter,256339,0.8521
weka.J48,mushroom,268046,1
weka.J48,nursery,268937,0.961265
weka.J48,optdigits,270338,0.893061
weka.J48,page-blocks,271895,0.968756
weka.J48,waveform-5000,290048,0.7564
weka.J48,kropt,293701,0.435985
weka.J48,letter,255837,0.8024
weka.J48,mushroom,267646,0.999754
weka.J48,nursery,268888,0.940818
weka.J48,optdigits,270216,0.863879
weka.J48,page-blocks,271630,0.967842
weka.J48,pendigits,272933,0.938501
weka.J48,waveform-5000,290049,0.7584
weka.J48,waveform-5000,290118,0.7654
weka.J48,kropt,293817,0.607642
weka.J48,letter,255710,0.83245
weka.J48,mushroom,267831,1
weka.J48,nursery,268878,0.950309
weka.J48,optdigits,270287,0.885943
weka.J48,page-blocks,271572,0.971131
weka.J48,pendigits,272920,0.9506
weka.J48,letter,255771,0.83245
weka.J48,mushroom,267657,0.999508
weka.J48,nursery,268903,0.966821
weka.J48,optdigits,270662,0.885943
weka.J48,page-blocks,271696,0.971131
weka.J48,pendigits,272841,0.9506
weka.J48,kropt,294003,0.432064
weka.J48,waveform-5000,290021,0.7544
weka.J48,waveform-5000,290189,0.7624
weka.J48,adult,292345,0.850149
weka.J48,waveform-5000,289970,0.7616
weka.J48,kropt,293965,0.64578
weka.J48,satimage,294440,0.858942
weka.J48,waveform-5000,290175,0.762
weka.J48,waveform-5000,289882,0.7612
weka.J48,satimage,294480,0.850389
weka.J48,kropt,294010,0.440048
weka.J48,satimage,294541,0.858476
weka.J48,waveform-5000,290037,0.7566
weka.J48,kropt,294028,0.435237
weka.J48,waveform-5000,290089,0.7576
weka.J48,kropt,293907,0.602367
weka.J48,waveform-5000,290144,0.755
weka.J48,kropt,294023,0.747184
weka.J48,waveform-5000,290046,0.7534
weka.J48,kropt,294039,0.498396
weka.J48,waveform-5000,289901,0.751
weka.J48,letter,255975,0.87165
weka.J48,mushroom,267584,1
weka.J48,optdigits,270246,0.903737
weka.J48,page-blocks,271810,0.967111
weka.J48,pendigits,273206,0.964884
weka.J48,waveform-5000,290204,0.7648
weka.J48,kropt,293883,0.444539
weka.J48,satimage,294491,0.855521
weka.J48,satimage,294299,0.852722
weka.J48,waveform-5000,290238,0.7586
weka.J48,adult,291996,0.852361
weka.J48,kropt,293959,0.439835
weka.J48,waveform-5000,290025,0.7596
weka.J48,waveform-5000,290121,0.7532
weka.J48,kropt,293989,0.431958
weka.J48,waveform-5000,290166,0.7576
weka.J48,waveform-5000,289906,0.7592
weka.J48,kropt,293802,0.437447
weka.J48,waveform-5000,290239,0.7492
weka.J48,kropt,294004,0.418877
weka.J48,waveform-5000,290198,0.7644
weka.J48,kropt,294043,0.430603
weka.J48,kropt,294105,0.430995
weka.J48,letter,256135,0.8295
weka.J48,nursery,269240,0.964969
weka.J48,optdigits,270228,0.882384
weka.J48,page-blocks,271617,0.970035
weka.J48,pendigits,273008,0.948781
weka.J48,waveform-5000,290180,0.7666
weka.J48,kropt,294020,0.424045
weka.J48,satimage,294275,0.864386
weka.J48,waveform-5000,290192,0.7594
weka.J48,kropt,293676,0.442686
weka.J48,waveform-5000,290135,0.7602
weka.J48,letter,255723,0.84005
weka.J48,mushroom,267639,1
weka.J48,nursery,269113,0.950309
weka.J48,optdigits,270436,0.889324
weka.J48,page-blocks,271666,0.969852
weka.J48,pendigits,272913,0.953966
weka.J48,waveform-5000,289969,0.7592
weka.J48,kropt,294016,0.430247
weka.J48,kropt,293978,0.430674
weka.J48,waveform-5000,289928,0.7586
weka.J48,kropt,293791,0.622933
weka.J48,waveform-5000,290163,0.7558
weka.J48,satimage,294432,0.866252
weka.J48,satimage,294546,0.855988
weka.J48,waveform-5000,290028,0.7604
weka.J48,kropt,293854,0.438195
weka.J48,kropt,293728,0.619796
weka.J48,covertype,292807,0.782522
weka.J48,kropt,293749,0.551112
weka.J48,letter,255911,0.82135
weka.J48,mushroom,267922,0.999877
weka.J48,nursery,269178,0.948765
weka.J48,optdigits,270446,0.877402
weka.J48,page-blocks,271646,0.968573
weka.J48,pendigits,273105,0.945597
weka.J48,letter,256182,0.8368
weka.J48,mushroom,267742,1
weka.J48,nursery,268901,0.950231
weka.J48,optdigits,270773,0.886833
weka.J48,page-blocks,271726,0.971314
weka.J48,pendigits,273115,0.951237
weka.J48,waveform-5000,290071,0.757
weka.J48,waveform-5000,290241,0.7582
weka.J48,kropt,293966,0.442757
weka.J48,waveform-5000,289896,0.7576
weka.J48,waveform-5000,289862,0.7548
weka.J48,waveform-5000,290011,0.754
weka.J48,waveform-5000,290187,0.7592
weka.J48,adult,292265,0.852893
weka.J48,kropt,293737,0.626248
weka.J48,satimage,294401,0.864075
weka.J48,waveform-5000,289940,0.7618
weka.J48,covertype,292705,0.84008
weka.J48,kropt,293821,0.488095
weka.J48,waveform-5000,290261,0.761
weka.J48,kropt,294107,0.572605
weka.J48,waveform-5000,289890,0.7628
weka.J48,kropt,293815,0.594169
weka.J48,kropt,294082,0.450456
weka.J48,waveform-5000,290247,0.7484
weka.J48,kropt,293977,0.574209
weka.J48,waveform-5000,290206,0.759
weka.J48,kropt,294080,0.504028
weka.J48,letter,255781,0.87165
weka.J48,mushroom,268153,1
weka.J48,nursery,269503,0.990432
weka.J48,optdigits,270260,0.903737
weka.J48,page-blocks,271656,0.967111
weka.J48,pendigits,273127,0.964884
weka.J48,satimage,294210,0.849145
weka.J48,waveform-5000,289855,0.7632
weka.J48,kropt,293975,0.485814
weka.J48,kropt,293901,0.445074
weka.J48,kropt,294088,0.576098
weka.J48,waveform-5000,290008,0.7632
weka.J48,letter,255773,0.87165
weka.J48,mushroom,267630,1
weka.J48,nursery,268927,0.97284
weka.J48,optdigits,270251,0.903737
weka.J48,page-blocks,271805,0.967111
weka.J48,pendigits,273048,0.964884
weka.J48,waveform-5000,290194,0.7566
weka.J48,kropt,294058,0.609353
weka.J48,covertype,292555,0.802506
weka.J48,kropt,293765,0.503564
weka.J48,waveform-5000,290168,0.7486
weka.J48,kropt,293803,0.575492
weka.J48,kropt,294064,0.480182
weka.J48,waveform-5000,289871,0.7642
weka.J48,kropt,293718,0.678892
weka.J48,waveform-5000,290109,0.7598
weka.J48,kropt,293868,0.504669
weka.J48,waveform-5000,290003,0.7588
weka.J48,kropt,293785,0.634802
weka.J48,waveform-5000,289860,0.7584
weka.J48,waveform-5000,289995,0.7634
weka.J48,kropt,294054,0.572712
weka.J48,waveform-5000,289892,0.7672
weka.J48,kropt,293945,0.492087
weka.J48,waveform-5000,289946,0.7614
weka.J48,kropt,293884,0.638437
weka.J48,covertype,292799,0.791273
weka.J48,kropt,293870,0.777766
weka.J48,satimage,294270,0.860653
weka.J48,waveform-5000,289953,0.7566
weka.J48,kropt,294072,0.583119
weka.J48,waveform-5000,290050,0.7614
weka.J48,kropt,294069,0.587967
weka.J48,waveform-5000,289975,0.7646
weka.J48,covertype,292505,0.798583
weka.J48,waveform-5000,289902,0.7564
weka.J48,kropt,293912,0.590676
weka.J48,kropt,293906,0.631238
weka.J48,waveform-5000,290110,0.7656
weka.J48,kropt,293788,0.437447
weka.J48,waveform-5000,290083,0.7576
weka.J48,waveform-5000,289905,0.7552
weka.J48,waveform-5000,289992,0.7664
weka.J48,kropt,293740,0.463502
weka.J48,waveform-5000,290069,0.7576
weka.J48,covertype,292416,0.791146
weka.J48,waveform-5000,290041,0.7622
weka.J48,kropt,293848,0.586399
weka.J48,waveform-5000,290162,0.7502
weka.J48,kropt,293685,0.431708
weka.J48,satimage,294417,0.849611
weka.J48,kropt,293903,0.438088
weka.J48,kropt,293933,0.604149
weka.J48,kropt,294030,0.434488
weka.J48,waveform-5000,290016,0.7636
weka.J48,kropt,293679,0.466175
weka.J48,waveform-5000,289903,0.7616
weka.J48,kropt,293979,0.577025
weka.J48,waveform-5000,289977,0.755
weka.J48,kropt,294032,0.599194
weka.J48,waveform-5000,290205,0.7584
weka.J48,waveform-5000,289849,0.7608
weka.J48,waveform-5000,289968,0.7554
weka.J48,kropt,293968,0.69732
weka.J48,kropt,293782,0.569219
weka.J48,letter,255751,0.84545
weka.J48,mushroom,267727,1
weka.J48,optdigits,270365,0.888256
weka.J48,page-blocks,271604,0.96839
weka.J48,pendigits,272839,0.953512
weka.J48,letter,255848,0.81275
weka.J48,mushroom,267709,0.996061
weka.J48,nursery,269463,0.956867
weka.J48,optdigits,270386,0.874733
weka.J48,page-blocks,271912,0.968208
weka.J48,pendigits,272922,0.944141
weka.J48,waveform-5000,290125,0.7632
weka.J48,kropt,293987,0.664671
weka.J48,satimage,294153,0.860498
weka.J48,waveform-5000,289974,0.7502
weka.J48,waveform-5000,290055,0.7638
weka.J48,waveform-5000,290058,0.7552
weka.J48,kropt,294081,0.47865
weka.J48,waveform-5000,290196,0.7592
weka.J48,kropt,293995,0.519212
weka.J48,kropt,293736,0.651483
weka.J48,kropt,294087,0.570003
weka.J48,waveform-5000,290242,0.7684
weka.J48,kropt,293826,0.446821
weka.J48,waveform-5000,290067,0.7612
weka.J48,kropt,293856,0.444468
weka.J48,waveform-5000,290092,0.7544
weka.J48,kropt,293855,0.423902
weka.J48,kropt,293751,0.617693
weka.J48,kropt,294018,0.428785
weka.J48,letter,255845,0.81665
weka.J48,mushroom,267990,0.997046
weka.J48,nursery,268886,0.959105
weka.J48,optdigits,270619,0.875979
weka.J48,pendigits,272977,0.944596
weka.J48,waveform-5000,290156,0.755
weka.J48,kropt,293697,0.630489
weka.J48,waveform-5000,289962,0.7582
weka.J48,kropt,293682,0.597305
weka.J48,kropt,293700,0.775021
weka.J48,kropt,293921,0.595096
weka.J48,waveform-5000,290100,0.7608
weka.J48,waveform-5000,289911,0.752
weka.J48,satimage,294420,0.842146
weka.J48,kropt,294050,0.569219
weka.J48,satimage,294374,0.850078
weka.J48,kropt,294086,0.60283
weka.J48,kropt,293994,0.581587
weka.J48,satimage,294467,0.856454
weka.J48,waveform-5000,289923,0.7632
weka.J48,waveform-5000,289853,0.761
weka.J48,kropt,294027,0.444112
weka.J48,waveform-5000,290244,0.7634
weka.J48,waveform-5000,290079,0.7522
weka.J48,waveform-5000,289938,0.7624
weka.J48,waveform-5000,290090,0.7552
weka.J48,satimage,294139,0.850544
weka.J48,satimage,294247,0.861586
weka.J48,waveform-5000,289918,0.7566
weka.J48,kropt,293864,0.591068
weka.J48,waveform-5000,289947,0.7602
weka.J48,covertype,292731,0.809852
weka.J48,waveform-5000,290160,0.7596
weka.J48,waveform-5000,289954,0.7628
weka.J48,satimage,294206,0.853655
weka.J48,waveform-5000,289972,0.7584
weka.J48,waveform-5000,290221,0.7528
weka.J48,kropt,293935,0.577025
weka.J48,kropt,293915,0.564443
weka.J48,kropt,294110,0.572605
weka.J48,kropt,293889,0.429427
weka.J48,kropt,293932,0.430211
weka.J48,waveform-5000,290177,0.752
weka.J48,kropt,293888,0.580696
weka.J48,kropt,293960,0.442187
weka.J48,kropt,294044,0.570644
weka.J48,kropt,294007,0.437268
weka.J48,kropt,293832,0.561698
weka.J48,waveform-5000,290150,0.759
weka.J48,kropt,293754,0.440547
weka.J48,satimage,294236,0.85832
weka.J48,kropt,293985,0.436128
weka.J48,waveform-5000,290103,0.7658
weka.J48,waveform-5000,290073,0.755
weka.J48,kropt,294011,0.60283
weka.J48,kropt,293857,0.473624
weka.J48,kropt,293902,0.432171
weka.J48,kropt,294012,0.586185
weka.J48,waveform-5000,290130,0.7644
weka.J48,kropt,293885,0.608462
weka.J48,waveform-5000,290252,0.7558
weka.J48,covertype,292737,0.826846
weka.J48,waveform-5000,290256,0.7544
weka.J48,kropt,294084,0.547762
weka.J48,waveform-5000,289909,0.7594
weka.J48,waveform-5000,289998,0.7596
weka.J48,covertype,292524,0.821275
weka.J48,kropt,293735,0.440084
weka.J48,kropt,293688,0.590319
weka.J48,waveform-5000,290220,0.757
weka.J48,kropt,293928,0.561698
weka.J48,kropt,293764,0.557849
weka.J48,kropt,294085,0.561769
weka.J48,kropt,293800,0.646635
weka.J48,kropt,293816,0.664279
weka.J48,kropt,294099,0.547762
weka.J48,waveform-5000,289904,0.7604
weka.J48,kropt,294001,0.429712
weka.J48,waveform-5000,290005,0.7612
weka.J48,kropt,293711,0.468278
weka.J48,kropt,294097,0.600798
weka.J48,kropt,293999,0.563908
weka.J48,kropt,293835,0.568399
weka.J48,satimage,294412,0.8507
weka.J48,waveform-5000,289895,0.7548
weka.J48,kropt,293723,0.436092
weka.J48,kropt,293810,0.590319
weka.J48,satimage,294357,0.855988
weka.J48,waveform-5000,290108,0.757
weka.J48,waveform-5000,290010,0.7614
weka.J48,waveform-5000,290070,0.7518
weka.J48,waveform-5000,289921,0.7582
weka.J48,waveform-5000,290137,0.754
weka.J48,waveform-5000,289915,0.7584
weka.J48,kropt,293833,0.688801
weka.J48,waveform-5000,290226,0.7596
weka.J48,waveform-5000,290065,0.7522
weka.J48,waveform-5000,290102,0.7572
weka.J48,waveform-5000,290260,0.763
weka.J48,adult,292204,0.850825
weka.J48,kropt,293860,0.561627
weka.J48,waveform-5000,290233,0.7528
weka.J48,waveform-5000,289907,0.7586
weka.J48,kropt,293927,0.435415
weka.J48,kropt,293805,0.418877
weka.J48,kropt,294042,0.586826
weka.J48,waveform-5000,289841,0.7546
weka.J48,adult,292344,0.852484
weka.J48,waveform-5000,290054,0.7576
weka.J48,kropt,293937,0.428785
weka.J48,waveform-5000,290211,0.763
weka.J48,waveform-5000,289850,0.7524
weka.J48,kropt,294015,0.568541
weka.J48,waveform-5000,290176,0.7592
weka.J48,waveform-5000,290191,0.7594
weka.J48,waveform-5000,290251,0.7594
weka.J48,kropt,293744,0.430746
weka.J48,kropt,294045,0.563694
weka.J48,kropt,293708,0.448817
weka.J48,waveform-5000,290245,0.7528
weka.J48,kropt,293939,0.427538
weka.J48,waveform-5000,290222,0.7636
weka.J48,kropt,293991,0.473054
weka.J48,kropt,293867,0.436841
weka.J48,kropt,293843,0.665989
weka.J48,waveform-5000,290035,0.751
weka.J48,adult,292095,0.849597
weka.J48,kropt,293811,0.55792
weka.J48,kropt,293777,0.563872
weka.J48,kropt,293982,0.574244
weka.J48,waveform-5000,289830,0.7566
weka.J48,kropt,293936,0.431387
weka.J48,waveform-5000,290157,0.7576
weka.J48,kropt,294052,0.651411
weka.J48,waveform-5000,290152,0.7498
weka.J48,waveform-5000,290151,0.7576
weka.J48,kropt,293952,0.428607
weka.J48,kropt,293980,0.612917
weka.J48,waveform-5000,289936,0.7512
weka.J48,waveform-5000,290181,0.7614
weka.J48,kropt,294048,0.665989
weka.J48,waveform-5000,290232,0.7536
weka.J48,kropt,294038,0.570003
weka.J48,kropt,293993,0.563908
weka.J48,covertype,292478,0.813965
weka.J48,waveform-5000,289865,0.7566
weka.J48,waveform-5000,290057,0.7602
weka.J48,kropt,294037,0.503529
weka.J48,kropt,293819,0.46621
weka.J48,satimage,294423,0.860031
weka.J48,waveform-5000,290084,0.7586
weka.J48,kropt,293698,0.431601
weka.J48,waveform-5000,290255,0.7574
weka.J48,kropt,294059,0.479006
weka.J48,waveform-5000,290143,0.7554
weka.J48,kropt,293970,0.556886
weka.J48,waveform-5000,290250,0.758
weka.J48,kropt,294008,0.688801
weka.J48,adult,292380,0.848307
weka.J48,adult,291964,0.85062
weka.J48,kropt,294036,0.572712
weka.J48,waveform-5000,289875,0.7626
weka.J48,satimage,294251,0.860342
weka.J48,waveform-5000,290095,0.751
weka.J48,kropt,293983,0.56765
weka.J48,kropt,294019,0.478365
weka.J48,waveform-5000,289981,0.7604
weka.J48,waveform-5000,290107,0.7586
weka.J48,kropt,294021,0.424437
weka.J48,waveform-5000,290215,0.7558
weka.J48,satimage,294459,0.847589
weka.J48,waveform-5000,290209,0.762
weka.J48,covertype,292680,0.796065
weka.J48,waveform-5000,289851,0.757
weka.J48,kropt,293807,0.581337
weka.J48,waveform-5000,289987,0.7644
weka.J48,waveform-5000,290111,0.7576
weka.J48,waveform-5000,290031,0.7544
weka.J48,kropt,293969,0.435736
weka.J48,waveform-5000,290140,0.7562
weka.J48,kropt,294000,0.430247
weka.J48,adult,292371,0.852586
weka.J48,waveform-5000,290117,0.7584
weka.J48,waveform-5000,289983,0.7502
weka.J48,waveform-5000,289889,0.7532
weka.J48,waveform-5000,290086,0.7568
weka.J48,covertype,292793,0.793891
weka.J48,satimage,294449,0.853188
weka.J48,waveform-5000,290033,0.7622
weka.J48,waveform-5000,290174,0.7542
weka.J48,waveform-5000,290022,0.7598
weka.J48,kropt,294100,0.640897
weka.J48,adult,292332,0.85103
weka.J48,kropt,293950,0.431352
weka.J48,kropt,294024,0.642394
weka.J48,kropt,294031,0.4285
weka.J48,kropt,293865,0.656508
weka.J48,kropt,294090,0.574244
weka.J48,waveform-5000,290248,0.7588
weka.J48,kropt,293869,0.470452
weka.J48,kropt,293796,0.431352
weka.J48,kropt,294049,0.563908
weka.J48,waveform-5000,289910,0.7584
weka.J48,adult,292370,0.851808
weka.J48,kropt,293846,0.612917
weka.J48,waveform-5000,289973,0.7576
weka.J48,waveform-5000,290036,0.7634
weka.J48,waveform-5000,290207,0.7586
weka.J48,waveform-5000,290122,0.7558
weka.J48,kropt,293897,0.43128
weka.J48,kropt,293721,0.708547
weka.J48,waveform-5000,290043,0.7562
weka.J48,kropt,293918,0.569896
weka.J48,waveform-5000,289944,0.7638
weka.J48,satimage,294347,0.854121
weka.J48,waveform-5000,290001,0.76
weka.J48,waveform-5000,289873,0.7558
weka.J48,waveform-5000,290000,0.7544
weka.J48,kropt,294083,0.603008
weka.J48,waveform-5000,290034,0.756
weka.J48,kropt,293958,0.547762
weka.J48,kropt,293962,0.565619
weka.J48,waveform-5000,290148,0.7592
weka.J48,kropt,294092,0.569219
weka.J48,waveform-5000,290042,0.7592
weka.J48,letter,255708,0.8295
weka.J48,letter,255711,0.82585
weka.J48,letter,255713,0.78185
weka.J48,letter,255714,0.77255
weka.J48,letter,255715,0.81205
weka.J48,letter,255717,0.81805
weka.J48,waveform-5000,290129,0.7614
weka.J48,letter,255718,0.8383
weka.J48,letter,255720,0.7902
weka.J48,letter,255721,0.8647
weka.J48,letter,255726,0.79135
weka.J48,letter,255729,0.8642
weka.J48,letter,255730,0.8582
weka.J48,letter,255731,0.792
weka.J48,letter,255733,0.79865
weka.J48,letter,255737,0.8288
weka.J48,letter,255738,0.85985
weka.J48,letter,255739,0.8521
weka.J48,letter,255744,0.8459
weka.J48,letter,255745,0.84035
weka.J48,letter,255746,0.79635
weka.J48,letter,255747,0.80795
weka.J48,letter,255750,0.8099
weka.J48,letter,255753,0.77805
weka.J48,letter,255754,0.795
weka.J48,letter,255755,0.84605
weka.J48,letter,255756,0.794
weka.J48,kropt,294026,0.588715
weka.J48,letter,255757,0.79635
weka.J48,letter,255759,0.82935
weka.J48,letter,255760,0.81715
weka.J48,waveform-5000,290131,0.765
weka.J48,letter,255761,0.76855
weka.J48,letter,255762,0.8656
weka.J48,letter,255763,0.84005
weka.J48,letter,255764,0.8404
weka.J48,letter,255766,0.87945
weka.J48,letter,255767,0.7784
weka.J48,letter,255768,0.8324
weka.J48,letter,255769,0.8459
weka.J48,letter,255770,0.80075
weka.J48,letter,255772,0.8521
weka.J48,letter,255774,0.7941
weka.J48,waveform-5000,289979,0.7602
weka.J48,letter,255777,0.84015
weka.J48,letter,255778,0.80745
weka.J48,letter,255779,0.83475
weka.J48,letter,255780,0.78745
weka.J48,letter,255782,0.8185
weka.J48,letter,255783,0.7955
weka.J48,letter,255784,0.80965
weka.J48,letter,255786,0.83275
weka.J48,satimage,294433,0.862519
weka.J48,letter,255787,0.8368
weka.J48,letter,255789,0.80475
weka.J48,letter,255790,0.79175
weka.J48,letter,255791,0.80825
weka.J48,letter,255793,0.7991
weka.J48,waveform-5000,290236,0.7586
weka.J48,letter,255794,0.865
weka.J48,letter,255795,0.8016
weka.J48,letter,255796,0.81585
weka.J48,letter,255798,0.8025
weka.J48,letter,255799,0.7725
weka.J48,letter,255800,0.792
weka.J48,letter,255801,0.87255
weka.J48,letter,255805,0.83245
weka.J48,letter,255806,0.792
weka.J48,letter,255807,0.8398
weka.J48,letter,255808,0.8295
weka.J48,letter,255809,0.77805
weka.J48,letter,255811,0.8197
weka.J48,letter,255813,0.7841
weka.J48,letter,255814,0.8295
weka.J48,letter,255817,0.83345
weka.J48,letter,255819,0.83625
weka.J48,letter,255820,0.8262
weka.J48,letter,255822,0.8459
weka.J48,letter,255823,0.77565
weka.J48,kropt,294013,0.563088
weka.J48,letter,255825,0.84625
weka.J48,kropt,293692,0.52381
weka.J48,letter,255826,0.8596
weka.J48,letter,255827,0.83335
weka.J48,letter,255828,0.80505
weka.J48,letter,255829,0.7918
